time,latitude,longitude,location_name,sea_surface_temp_c,hotspot_c,degree_heating_week_c_weeks,sst_anomaly_c,bleaching_alert_area,bleaching_alert_area_7d_max
1990-01-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.13,-2.61,0.0,-0.52,0.0,0.0
1990-01-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.39,-2.35,0.0,-0.25,0.0,0.0
1990-01-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.54,-2.2,0.0,-0.09,0.0,0.0
1990-01-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.58,-2.16,0.0,-0.03,0.0,0.0
1990-01-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.95,-1.79,0.0,0.35,0.0,0.0
1990-01-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.7,-2.04,0.0,0.12,0.0,0.0
1990-01-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.6,-2.14,0.0,0.03,0.0,0.0
1990-01-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.27,-2.47,0.0,-0.29,0.0,0.0
1990-01-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,26.84,-2.9,0.0,-0.7000000000000001,0.0,0.0
1990-01-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.33,-2.41,0.0,-0.2,0.0,0.0
1990-01-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.52,-2.22,0.0,0.0,0.0,0.0
1990-01-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.67,-2.07,0.0,0.17,0.0,0.0
1990-01-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.61,-2.13,0.0,0.12,0.0,0.0
1990-01-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.62,-2.12,0.0,0.15,0.0,0.0
1990-01-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.69,-2.05,0.0,0.23,0.0,0.0
1990-01-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.64,-2.1,0.0,0.17,0.0,0.0
1990-01-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.58,-2.16,0.0,0.11,0.0,0.0
1990-01-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.19,-2.5500000000000003,0.0,-0.29,0.0,0.0
1990-01-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.01,-2.73,0.0,-0.47,0.0,0.0
1990-01-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.11,-2.63,0.0,-0.38,0.0,0.0
1990-01-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.1,-2.64,0.0,-0.39,0.0,0.0
1990-01-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.07,-2.67,0.0,-0.43,0.0,0.0
1990-01-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.23,-2.51,0.0,-0.27,0.0,0.0
1990-01-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.42,-2.32,0.0,-0.09,0.0,0.0
1990-01-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.68,-2.06,0.0,0.17,0.0,0.0
1990-01-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.46,-2.28,0.0,-0.06,0.0,0.0
1990-01-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.53,-2.21,0.0,0.0,0.0,0.0
1990-01-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.79,-1.95,0.0,0.26,0.0,0.0
1990-01-29 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.87,-1.87,0.0,0.33,0.0,0.0
1990-01-30 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.85,-1.89,0.0,0.31,0.0,0.0
1990-01-31 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.97,-1.77,0.0,0.42,0.0,0.0
1990-02-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.07,-1.67,0.0,0.52,0.0,0.0
1990-02-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.93,-1.81,0.0,0.37,0.0,0.0
1990-02-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.7,-2.04,0.0,0.14,0.0,0.0
1990-02-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.46,-2.28,0.0,-0.11,0.0,0.0
1990-02-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.73,-2.01,0.0,0.15,0.0,0.0
1990-02-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.69,-2.05,0.0,0.11,0.0,0.0
1990-02-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.63,-2.11,0.0,0.04,0.0,0.0
1990-02-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.51,-2.23,0.0,-0.08,0.0,0.0
1990-02-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.68,-2.06,0.0,0.08,0.0,0.0
1990-02-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.84,-1.9,0.0,0.24,0.0,0.0
1990-02-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.98,-1.76,0.0,0.37,0.0,0.0
1990-02-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.14,-1.6,0.0,0.53,0.0,0.0
1990-02-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.36,-1.38,0.0,0.74,0.0,0.0
1990-02-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.86,-1.88,0.0,0.24,0.0,0.0
1990-02-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.98,-1.76,0.0,0.35,0.0,0.0
1990-02-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.96,-1.78,0.0,0.29,0.0,0.0
1990-02-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.95,-1.79,0.0,0.25,0.0,0.0
1990-02-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.08,-1.66,0.0,0.34,0.0,0.0
1990-02-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.12,-1.62,0.0,0.34,0.0,0.0
1990-02-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.88,-1.86,0.0,0.07,0.0,0.0
1990-02-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.53,-2.21,0.0,-0.32,0.0,0.0
1990-02-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.7,-2.04,0.0,-0.19,0.0,0.0
1990-02-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.99,-1.75,0.0,0.07,0.0,0.0
1990-02-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.13,-1.61,0.0,0.17,0.0,0.0
1990-02-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.12,-1.62,0.0,0.12,0.0,0.0
1990-02-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.1,-1.64,0.0,0.07,0.0,0.0
1990-02-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.83,-1.91,0.0,-0.24,0.0,0.0
1990-02-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.03,-1.71,0.0,-0.08,0.0,0.0
1990-03-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.84,-1.9,0.0,-0.31,0.0,0.0
1990-03-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.13,-1.61,0.0,-0.05,0.0,0.0
1990-03-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.19,-1.55,0.0,-0.03,0.0,0.0
1990-03-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.43,-1.31,0.0,0.17,0.0,0.0
1990-03-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.41,-0.33,0.0,1.12,0.0,0.0
1990-03-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.27,-0.47,0.0,0.94,0.0,0.0
1990-03-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.94,-0.8,0.0,0.5700000000000001,0.0,0.0
1990-03-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.15,-0.59,0.0,0.75,0.0,0.0
1990-03-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.36,-0.38,0.0,0.92,0.0,0.0
1990-03-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.36,-0.38,0.0,0.88,0.0,0.0
1990-03-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.14,-0.6,0.0,0.63,0.0,0.0
1990-03-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.96,-0.78,0.0,0.41,0.0,0.0
1990-03-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.98,-0.76,0.0,0.39,0.0,0.0
1990-03-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.75,-0.99,0.0,0.13,0.0,0.0
1990-03-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.93,-0.81,0.0,0.27,0.0,0.0
1990-03-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.94,-0.8,0.0,0.25,0.0,0.0
1990-03-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.3,-0.44,0.0,0.5700000000000001,0.0,0.0
1990-03-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.49,-0.25,0.0,0.73,0.0,0.0
1990-03-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.54,-0.2,0.0,0.74,0.0,0.0
1990-03-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.47,-0.27,0.0,0.64,0.0,0.0
1990-03-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.8,0.06,0.0,0.93,1.0,1.0
1990-03-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.11,0.37,0.0,1.21,1.0,1.0
1990-03-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.02,0.28,0.0,1.08,1.0,1.0
1990-03-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.17,0.43,0.0,1.2,1.0,1.0
1990-03-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.67,0.93,0.0,1.66,1.0,1.0
1990-03-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.63,0.89,0.0,1.59,1.0,1.0
1990-03-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.54,0.8,0.0,1.46,1.0,1.0
1990-03-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.45,0.71,0.0,1.34,1.0,1.0
1990-03-29 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.27,0.53,0.0,1.12,1.0,1.0
1990-03-30 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.29,0.55,0.0,1.11,1.0,1.0
1990-03-31 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.96,0.22,0.0,0.74,1.0,1.0
1990-04-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.0,0.26,0.0,0.75,1.0,1.0
1990-04-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.48,0.74,0.0,1.19,1.0,1.0
1990-04-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.62,0.88,0.0,1.3,1.0,1.0
1990-04-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.74,1.0,0.14,1.38,2.0,2.0
1990-04-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.6,0.86,0.14,1.21,1.0,2.0
1990-04-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.56,0.8200000000000001,0.14,1.13,1.0,2.0
1990-04-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.26,0.52,0.14,0.8,1.0,2.0
1990-04-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.24,0.5,0.14,0.74,1.0,2.0
1990-04-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.14,0.4,0.14,0.61,1.0,2.0
1990-04-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.97,0.23,0.14,0.4,1.0,2.0
1990-04-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.78,0.04,0.14,0.18,1.0,1.0
1990-04-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.66,-0.08,0.14,0.02,0.0,1.0
1990-04-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.22,-0.52,0.14,-0.45,0.0,1.0
1990-04-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.16,-0.58,0.14,-0.55,0.0,1.0
1990-04-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.51,-0.23,0.14,-0.23,0.0,1.0
1990-04-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.55,-0.19,0.14,-0.19,0.0,1.0
1990-04-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.66,-0.08,0.14,-0.08,0.0,1.0
1990-04-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.68,-0.06,0.14,-0.06,0.0,0.0
1990-04-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.69,-0.05,0.14,-0.05,0.0,0.0
1990-04-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.56,-0.18,0.14,-0.18,0.0,0.0
1990-04-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.4,-0.34,0.14,-0.34,0.0,0.0
1990-04-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.91,-0.8300000000000001,0.14,-0.8300000000000001,0.0,0.0
1990-04-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.92,-0.8200000000000001,0.14,-0.81,0.0,0.0
1990-04-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.34,-0.4,0.14,-0.39,0.0,0.0
1990-04-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.37,-0.37,0.14,-0.36,0.0,0.0
1990-04-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.58,-0.16,0.14,-0.15,0.0,0.0
1990-04-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.73,-0.01,0.14,0.0,0.0,0.0
1990-04-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.9,0.16,0.14,0.17,1.0,1.0
1990-04-29 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.8,0.06,0.14,0.07,1.0,1.0
1990-04-30 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.87,0.13,0.14,0.14,1.0,1.0
1990-05-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.78,0.04,0.14,0.05,1.0,1.0
1990-05-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.76,0.02,0.14,0.03,1.0,1.0
1990-05-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.81,0.07,0.14,0.08,1.0,1.0
1990-05-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.84,0.1,0.14,0.11,1.0,1.0
1990-05-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.72,-0.02,0.14,-0.01,0.0,1.0
1990-05-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.76,0.02,0.14,0.03,1.0,1.0
1990-05-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.95,0.21,0.14,0.22,1.0,1.0
1990-05-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.14,0.4,0.14,0.42,1.0,1.0
1990-05-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.9,0.16,0.14,0.18,1.0,1.0
1990-05-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.6,-0.14,0.14,-0.12,0.0,1.0
1990-05-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.82,0.08,0.14,0.1,1.0,1.0
1990-05-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.87,0.13,0.14,0.15,1.0,1.0
1990-05-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.34,0.6,0.14,0.62,1.0,1.0
1990-05-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.46,0.72,0.14,0.74,1.0,1.0
1990-05-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.52,0.78,0.14,0.8,1.0,1.0
1990-05-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.74,1.0,0.29,1.05,2.0,2.0
1990-05-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.67,0.93,0.29,1.02,1.0,2.0
1990-05-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.54,0.8,0.29,0.92,1.0,2.0
1990-05-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.39,0.65,0.29,0.8,1.0,2.0
1990-05-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.28,0.54,0.29,0.73,1.0,2.0
1990-05-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.2,0.46,0.29,0.68,1.0,2.0
1990-05-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.99,0.25,0.29,0.5,1.0,2.0
1990-05-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.96,0.22,0.29,0.51,1.0,1.0
1990-05-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.94,0.2,0.29,0.52,1.0,1.0
1990-05-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,30.05,0.31,0.29,0.67,1.0,1.0
1990-05-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.82,0.08,0.29,0.47,1.0,1.0
1990-05-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.66,-0.08,0.29,0.34,0.0,1.0
1990-05-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.49,-0.25,0.29,0.21,0.0,1.0
1990-05-29 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.33,-0.41,0.29,0.08,0.0,1.0
1990-05-30 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.18,-0.56,0.29,-0.04,0.0,1.0
1990-05-31 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.04,-0.7000000000000001,0.29,-0.14,0.0,1.0
1990-06-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.09,-0.65,0.29,-0.06,0.0,1.0
1990-06-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.22,-0.52,0.29,0.1,0.0,0.0
1990-06-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.32,-0.42,0.29,0.24,0.0,0.0
1990-06-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.46,-0.28,0.29,0.41,0.0,0.0
1990-06-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.6,-0.14,0.29,0.58,0.0,0.0
1990-06-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.62,-0.12,0.29,0.64,0.0,0.0
1990-06-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.42,-0.32,0.29,0.47,0.0,0.0
1990-06-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.17,-0.5700000000000001,0.29,0.26,0.0,0.0
1990-06-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.98,-0.76,0.29,0.1,0.0,0.0
1990-06-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.92,-0.8200000000000001,0.29,0.07,0.0,0.0
1990-06-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.86,-0.88,0.29,0.05,0.0,0.0
1990-06-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.88,-0.86,0.29,0.1,0.0,0.0
1990-06-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.86,-0.88,0.29,0.11,0.0,0.0
1990-06-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.88,-0.86,0.29,0.17,0.0,0.0
1990-06-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.02,-0.72,0.29,0.34,0.0,0.0
1990-06-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,29.01,-0.73,0.29,0.35,0.0,0.0
1990-06-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.65,-1.09,0.29,0.02,0.0,0.0
1990-06-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.64,-1.1,0.29,0.03,0.0,0.0
1990-06-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.62,-1.12,0.29,0.04,0.0,0.0
1990-06-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.45,-1.29,0.29,-0.11,0.0,0.0
1990-06-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.07,-1.67,0.29,-0.46,0.0,0.0
1990-06-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.87,-1.87,0.29,-0.64,0.0,0.0
1990-06-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.02,-1.72,0.29,-0.46,0.0,0.0
1990-06-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.01,-1.73,0.29,-0.45,0.0,0.0
1990-06-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.03,-1.71,0.29,-0.4,0.0,0.0
1990-06-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.49,-1.25,0.29,0.08,0.0,0.0
1990-06-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.58,-1.16,0.14,0.2,0.0,0.0
1990-06-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.68,-1.06,0.14,0.32,0.0,0.0
1990-06-29 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.46,-1.28,0.14,0.13,0.0,0.0
1990-06-30 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.31,-1.43,0.14,0.0,0.0,0.0
1990-07-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.26,-1.48,0.14,-0.03,0.0,0.0
1990-07-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.2,-1.54,0.14,-0.06,0.0,0.0
1990-07-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.14,-1.6,0.14,-0.1,0.0,0.0
1990-07-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.12,-1.62,0.14,-0.09,0.0,0.0
1990-07-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.97,-1.77,0.14,-0.22,0.0,0.0
1990-07-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.94,-1.8,0.14,-0.22,0.0,0.0
1990-07-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.92,-1.82,0.14,-0.22,0.0,0.0
1990-07-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.03,-1.71,0.14,-0.08,0.0,0.0
1990-07-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.99,-1.75,0.14,-0.1,0.0,0.0
1990-07-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.01,-1.73,0.14,-0.05,0.0,0.0
1990-07-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.99,-1.75,0.14,-0.05,0.0,0.0
1990-07-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.97,-1.77,0.14,-0.04,0.0,0.0
1990-07-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.98,-1.76,0.14,-0.01,0.0,0.0
1990-07-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.0,-1.74,0.14,0.04,0.0,0.0
1990-07-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.08,-1.66,0.14,0.14,0.0,0.0
1990-07-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.99,-1.75,0.14,0.05,0.0,0.0
1990-07-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.01,-1.73,0.14,0.08,0.0,0.0
1990-07-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.98,-1.76,0.14,0.05,0.0,0.0
1990-07-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,28.07,-1.67,0.14,0.15,0.0,0.0
1990-07-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.96,-1.78,0.14,0.04,0.0,0.0
1990-07-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.89,-1.85,0.14,-0.02,0.0,0.0
1990-07-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.71,-2.03,0.14,-0.2,0.0,0.0
1990-07-23 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.58,-2.16,0.14,-0.33,0.0,0.0
1990-07-24 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.42,-2.32,0.14,-0.48,0.0,0.0
1990-07-25 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.22,-2.52,0.14,-0.68,0.0,0.0
1990-07-26 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.22,-2.52,0.14,-0.67,0.0,0.0
1990-07-27 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.24,-2.5,0.14,-0.65,0.0,0.0
1990-07-28 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.02,-2.72,0.14,-0.87,0.0,0.0
1990-07-29 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.1,-2.64,0.14,-0.78,0.0,0.0
1990-07-30 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.23,-2.51,0.14,-0.65,0.0,0.0
1990-07-31 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.4,-2.34,0.14,-0.47,0.0,0.0
1990-08-01 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.54,-2.2,0.14,-0.33,0.0,0.0
1990-08-02 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.65,-2.09,0.14,-0.21,0.0,0.0
1990-08-03 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.67,-2.07,0.14,-0.19,0.0,0.0
1990-08-04 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.7,-2.04,0.14,-0.16,0.0,0.0
1990-08-05 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.69,-2.05,0.14,-0.16,0.0,0.0
1990-08-06 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.73,-2.01,0.14,-0.12,0.0,0.0
1990-08-07 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.73,-2.01,0.14,-0.11,0.0,0.0
1990-08-08 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.73,-2.01,0.0,-0.11,0.0,0.0
1990-08-09 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.72,-2.02,0.0,-0.12,0.0,0.0
1990-08-10 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.62,-2.12,0.0,-0.21,0.0,0.0
1990-08-11 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.59,-2.15,0.0,-0.24,0.0,0.0
1990-08-12 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.57,-2.17,0.0,-0.25,0.0,0.0
1990-08-13 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.56,-2.18,0.0,-0.26,0.0,0.0
1990-08-14 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.62,-2.12,0.0,-0.19,0.0,0.0
1990-08-15 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.64,-2.1,0.0,-0.17,0.0,0.0
1990-08-16 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.66,-2.08,0.0,-0.16,0.0,0.0
1990-08-17 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.63,-2.11,0.0,-0.2,0.0,0.0
1990-08-18 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.58,-2.16,0.0,-0.26,0.0,0.0
1990-08-19 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.38,-2.36,0.0,-0.47,0.0,0.0
1990-08-20 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.34,-2.4,0.0,-0.52,0.0,0.0
1990-08-21 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.44,-2.3000000000000003,0.0,-0.42,0.0,0.0
1990-08-22 12:00:00+00:00,11.275,92.775,Andaman_Islands,27.02,-2.72,0.0,-0.85,0.0,0.0
